1.85012 , 0
1.84285 , 0.0072665
1.84059 , 0.00476753
1.84076 , 0.00337566
1.84423 , 0.00434277
1.84762 , 0.00490735
1.85039 , 0.00498498
1.85538 , 0.00660274
1.85624 , 0.00588605
1.85571 , 0.00529137
1.857 , 0.00495801
1.85613 , 0.00460946
1.85541 , 0.00430153
1.85497 , 0.00400572
1.85421 , 0.00380737
1.85367 , 0.00360201
1.85265 , 0.00353405
1.85115 , 0.00365137
1.85032 , 0.00355323
1.84862 , 0.00377335
1.84545 , 0.00478966
1.84244 , 0.00547323
1.84016 , 0.00570199
1.83869 , 0.00565372
1.83686 , 0.0057233
1.83518 , 0.00575005
1.83437 , 0.00559255
1.83377 , 0.00542199
1.83384 , 0.00523214
1.83399 , 0.00505681
1.83377 , 0.00489553
1.83297 , 0.00480729
1.83159 , 0.0048607
1.82932 , 0.00523524
1.82693 , 0.00561403
1.82543 , 0.00565978
1.8235 , 0.0058336
1.82256 , 0.00575442
1.82095 , 0.00583191
1.81923 , 0.00593761
1.81833 , 0.00586054
1.81777 , 0.00574697
1.81637 , 0.0057841
1.81612 , 0.00565645
1.81638 , 0.00553545
1.81632 , 0.00541419
1.81593 , 0.00531156
1.81555 , 0.00521392
1.81556 , 0.00510642
1.81624 , 0.00504998
