1.23341 , 0
1.22857 , 0.00484338
1.22706 , 0.00317792
1.22717 , 0.00225012
1.22949 , 0.00289503
1.23175 , 0.00327146
1.23359 , 0.00332325
1.23692 , 0.00440168
1.23749 , 0.0039239
1.23714 , 0.00352748
1.238 , 0.00330524
1.23742 , 0.00307287
1.23694 , 0.00286758
1.23665 , 0.00267039
1.23614 , 0.00253816
1.23578 , 0.00240127
1.2351 , 0.00235596
1.2341 , 0.00243419
1.23355 , 0.00236876
1.23242 , 0.00251552
1.2303 , 0.00319308
1.22829 , 0.00364881
1.22678 , 0.00380131
1.2258 , 0.00376914
1.22458 , 0.00381552
1.22345 , 0.00383336
1.22291 , 0.00372836
1.22251 , 0.00361466
1.22256 , 0.00348809
1.22266 , 0.0033712
1.22252 , 0.00326369
1.22198 , 0.00320485
1.22106 , 0.00324046
1.21954 , 0.00349014
1.21796 , 0.00374269
1.21695 , 0.00377318
1.21566 , 0.00388907
1.21504 , 0.00383628
1.21397 , 0.00388793
1.21282 , 0.00395841
1.21222 , 0.00390702
1.21185 , 0.00383131
1.21091 , 0.00385607
1.21075 , 0.00377097
1.21092 , 0.0036903
1.21088 , 0.00360946
1.21062 , 0.00354104
1.21037 , 0.00347595
1.21037 , 0.00340428
1.21083 , 0.00336665
