0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
3.68203e-05 , 3.68203e-05
0.00335805 , 0.00059319
0.0515742 , 0.00277192
0.302413 , 0.0045907
1.04081 , 0.00903493
2.24309 , 0.0125147
3.63259 , 0.0203096
4.60757 , 0.0246086
4.86299 , 0.0226726
4.44069 , 0.0222658
3.6535 , 0.0259825
2.69543 , 0.0185506
1.83146 , 0.0145718
1.1548 , 0.0101671
0.664681 , 0.00761763
0.352554 , 0.00860279
0.179138 , 0.00645387
0.0904901 , 0.00389478
0.0464701 , 0.00221325
0.0391727 , 0.00222833
0.0605391 , 0.00245748
0.107346 , 0.00362603
0.190341 , 0.00558114
0.314593 , 0.00577943
0.462297 , 0.00533437
0.628023 , 0.00439428
0.789403 , 0.00629255
0.925916 , 0.00815831
0.955582 , 0.0122789
0.913416 , 0.00767772
0.801262 , 0.00599753
0.631784 , 0.00546917
0.464711 , 0.0056048
0.321469 , 0.00404963
0.225086 , 0.00349146
0.193523 , 0.00523091
0.261092 , 0.00613628
0.440348 , 0.00806074
0.757537 , 0.00632393
1.20917 , 0.0094912
1.73983 , 0.00837205
2.23427 , 0.0107666
2.57361 , 0.0131084
2.69277 , 0.0131875
2.54523 , 0.0152568
2.17207 , 0.0132466
1.68085 , 0.00637875
1.21991 , 0.00686045
0.829005 , 0.00798256
0.549746 , 0.00796501
0.440586 , 0.00761719
0.468536 , 0.00774899
0.593071 , 0.00557329
0.752262 , 0.00547567
0.910446 , 0.00653192
0.99754 , 0.00654239
0.995389 , 0.00599072
0.915933 , 0.00460475
0.793824 , 0.00395345
0.667624 , 0.00559923
0.592595 , 0.00715938
0.597784 , 0.00749017
