1.1107 , 0
1.0958 , 0.0149016
1.11395 , 0.0200801
1.1167 , 0.0144641
1.12155 , 0.012205
1.13043 , 0.0133532
1.12543 , 0.0123441
1.12932 , 0.0113761
1.12817 , 0.0100984
1.12617 , 0.0092512
1.12198 , 0.0093611
1.12217 , 0.0085476
1.12114 , 0.00792887
1.12164 , 0.00735734
1.11845 , 0.00755473
1.11548 , 0.0076664
1.11256 , 0.00776972
1.11132 , 0.0074306
1.10984 , 0.00718292
1.11018 , 0.00682316
1.1106 , 0.00650369
1.11348 , 0.0068342
1.11496 , 0.006698
1.11743 , 0.00686909
1.11595 , 0.00675197
1.11653 , 0.00651256
1.11632 , 0.00627023
1.11639 , 0.00604266
1.11666 , 0.00583668
1.11758 , 0.00571247
1.11709 , 0.00554689
1.11728 , 0.00537446
1.11743 , 0.00521113
1.11757 , 0.00505748
1.11716 , 0.00492841
1.11564 , 0.00502345
1.11552 , 0.00488735
1.11611 , 0.00479402
1.11622 , 0.00467067
1.11762 , 0.00476347
1.1177 , 0.00464652
1.11832 , 0.00457642
1.11779 , 0.00450013
1.11964 , 0.00477187
1.11967 , 0.00466473
1.11977 , 0.00456312
1.1197 , 0.00446544
1.12071 , 0.00448519
1.11971 , 0.00450369
1.11992 , 0.00441748
