0.5,0.333579,0.329287,0.000849566
0.65,0.430614,0.429368,0.000446889
0.8,0.438668,0.439993,0.000203122
0.95,0.429041,0.429055,0.000182327
1.1,0.398226,0.39722,0.000149435
1.25,0.357508,0.357889,0.000161428
1.4,0.318662,0.318175,0.000108427
1.55,0.282013,0.281734,7.78108e-05
1.7,0.248834,0.249228,7.29828e-05
1.85,0.221439,0.221107,6.71041e-05
2,0.19679,0.196595,6.25975e-05
